epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,loss,l_window,w_window
0.0,2.4812273010611534,,7.226272423829072,21.383272230625153,2.1383272230625154,2.4812273010611534,0.3429000424221158,0.3429000424221158
1.0,2.235443066805601,,6.770892321915388,21.076126635074615,2.107612663507462,2.235443066805601,0.12783033773303032,0.12783033773303032
2.0,2.120111495256424,,7.034201618265566,19.93689715862274,1.9936897158622744,2.120111495256424,0.12642176263034344,0.12642176263034344
3.0,1.9622462168335915,,6.9862397695608305,18.171269685029984,1.8171269685029985,1.9622462168335915,0.14511923538520932,0.14511923538520932
4.0,1.8876299560070038,,8.126869013801613,17.16011330485344,1.716011330485344,1.8876299560070038,0.17161858710460365,0.17161858710460365
5.0,1.8169081844389439,,6.800100911032175,16.108790934085846,1.6108790934085846,1.8169081844389439,0.2060290491208434,0.2060290491208434
6.0,1.6429836712777615,,7.573523741600165,15.290605783462524,1.5290605783462525,1.6429836712777615,0.11392307293135673,0.11392307293135673
7.0,1.6141359843313694,,9.134448450803024,14.486961513757706,1.4486961513757706,1.6141359843313694,0.16543980082497,0.16543980082497
8.0,1.6014861650764942,,9.563413170133106,14.085766792297363,1.4085766792297365,1.6014861650764942,0.19290945958346128,0.19290945958346128
9.0,1.4653707705438137,,7.457712989419458,13.699264079332352,1.3699264079332354,1.4653707705438137,0.0954443400260061,0.0954443400260061
10.0,1.479883749037981,,8.571917845354898,13.390350699424744,1.3390350699424745,1.479883749037981,0.14084865618497133,0.14084865618497133
11.0,1.4832979068160057,,8.035033615088748,13.01471534371376,1.301471534371376,1.4832979068160057,0.18182635307312012,0.18182635307312012
12.0,1.418196801096201,,8.010981182887877,12.533913046121597,1.2533913046121599,1.418196801096201,0.16480550402775407,0.16480550402775407
13.0,1.3604590632021427,,7.594695734370753,12.303745657205582,1.2303745657205583,1.3604590632021427,0.13008446828462183,0.13008446828462183
14.0,1.369762908667326,,7.407274874001895,11.750628352165222,1.1750628352165222,1.369762908667326,0.1947000331711024,0.1947000331711024
15.0,1.2055580280721188,,7.0503561928322895,11.286822885274887,1.1286822885274888,1.2055580280721188,0.07687573577277362,0.07687573577277362
16.0,1.2095970436930656,,7.337336515502213,10.757251024246216,1.0757251024246217,1.2095970436930656,0.13387192343361676,0.13387192343361676
17.0,1.1882657576352358,,7.57572041408231,10.534535676240921,1.0534535676240921,1.1882657576352358,0.1348121757619083,0.1348121757619083
18.0,1.1365113127976656,,7.3693733997843385,9.783832013607025,0.9783832013607027,1.1365113127976656,0.15812810533680022,0.15812810533680022
19.0,0.9988740626722574,,6.751859740097726,9.292422980070114,0.9292422980070114,0.9988740626722574,0.069631741149351,0.069631741149351
20.0,0.9855343848466873,,6.727446463777726,8.86311261355877,0.886311261355877,0.9855343848466873,0.09922311501577497,0.09922311501577497
21.0,0.9924160037189722,,7.284427973653177,8.494947224855423,0.8494947224855424,0.9924160037189722,0.1429212756920606,0.1429212756920606
22.0,0.9259682353585958,,6.81020310225067,7.892735704779625,0.7892735704779625,0.9259682353585958,0.13669464644044638,0.13669464644044638
23.0,0.8112582992762327,,6.296266296581514,7.337314262986183,0.7337314262986183,0.8112582992762327,0.07752686319872737,0.07752686319872737
24.0,0.7835758253931999,,6.6403031104846075,6.978838756680489,0.6978838756680489,0.7835758253931999,0.08569193538278341,0.08569193538278341
25.0,0.73298698104918,,6.60134296165227,6.54553197324276,0.654553197324276,0.73298698104918,0.07843378197867423,0.07843378197867423
26.0,0.7300658989697695,,6.581331973562321,6.487468004226685,0.6487468004226684,0.7300658989697695,0.08131908858194947,0.08131908858194947
27.0,0.6500440370291471,,6.388296277633497,5.675769656896591,0.5675769656896592,0.6500440370291471,0.08246705704368651,0.08246705704368651
28.0,0.6358025465160608,,6.518656171055362,5.20433446764946,0.520433446764946,0.6358025465160608,0.11536907800473273,0.11536907800473273
29.0,0.5996003933250904,,6.605202576852901,4.975055068731308,0.49750550687313083,0.5996003933250904,0.1020948844961822,0.1020948844961822
30.0,0.5852553322911263,,6.449456857919859,4.748408041894436,0.47484080418944363,0.5852553322911263,0.11041451338678598,0.11041451338678598
31.0,0.5456173922866583,,6.703787291114508,4.5297872349619865,0.45297872349619867,0.5456173922866583,0.09263866511173546,0.09263866511173546
32.0,0.5531666912138462,,6.80808027150756,4.087795794010162,0.4087795794010163,0.5531666912138462,0.14438711246475577,0.14438711246475577
33.0,0.45433701667934656,,5.8876283087229435,3.9109869599342346,0.3910986959934235,0.45433701667934656,0.06323831272311509,0.06323831272311509
34.0,0.4663439132273197,,6.070178715140377,3.8775022849440575,0.38775022849440577,0.4663439132273197,0.0785936692263931,0.0785936692263931
35.0,0.46615732833743095,,6.465476351890304,3.8473346307873726,0.38473346307873724,0.46615732833743095,0.08142385352402925,0.08142385352402925
36.0,0.4672989686951041,,6.5791242053514365,3.7199758291244507,0.3719975829124451,0.4672989686951041,0.09530138410627842,0.09530138410627842
37.0,0.4874699478968978,,6.559200311524152,3.685417003929615,0.3685417003929615,0.4874699478968978,0.11892824596725404,0.11892824596725404
38.0,0.5266102030873299,,6.397433294180375,4.011558793485165,0.4011558793485165,0.5266102030873299,0.12545431219041348,0.12545431219041348
39.0,0.41583508625626564,,5.923180506527901,3.4930786788463593,0.34930786788463597,0.41583508625626564,0.06652721716091037,0.06652721716091037
40.0,0.42089299857616425,,6.021708925868333,3.454213835299015,0.3454213835299015,0.42089299857616425,0.07547161355614662,0.07547161355614662
41.0,0.4245881149545312,,6.074115666705362,3.487259902060032,0.3487259902060032,0.4245881149545312,0.07586211455054581,0.07586211455054581
42.0,0.3942462597042322,,5.999957972242472,3.3120663538575172,0.3312066353857518,0.3942462597042322,0.06303961831144989,0.06303961831144989
43.0,0.4125922294333577,,5.949737995105089,3.3227067478001118,0.3322706747800112,0.4125922294333577,0.0803215519990772,0.0803215519990772
44.0,0.4172495538368821,,6.109291192734824,3.5157974511384964,0.3515797451138497,0.4172495538368821,0.06566980364732444,0.06566980364732444
45.0,0.3980688164010644,,5.796548203498211,3.2693983241915703,0.32693983241915703,0.3980688164010644,0.07112897816114128,0.07112897816114128
46.0,0.3937612771987915,,5.928109396485414,3.2674920484423637,0.3267492048442364,0.3937612771987915,0.0670120615977794,0.0670120615977794
47.0,0.4312117975205183,,6.50099698410144,3.29692891985178,0.32969289198517804,0.4312117975205183,0.10151890572160482,0.10151890572160482
48.0,0.3713970771059394,,5.983813537210793,3.141335442662239,0.3141335442662239,0.3713970771059394,0.0572635333519429,0.0572635333519429
49.0,0.40958394296467304,,6.212160549419352,3.1350372321903706,0.3135037232190371,0.40958394296467304,0.09608021541498601,0.09608021541498601
50.0,0.48744743317365646,,6.634214248066062,3.437644846737385,0.34376448467373844,0.48744743317365646,0.1436829415615648,0.1436829415615648
51.0,0.390214872546494,,5.93829305819696,3.2015752494335175,0.32015752494335176,0.390214872546494,0.07005733856931329,0.07005733856931329
52.0,0.39900282584130764,,6.338603942188483,3.154789537191391,0.31547895371913914,0.39900282584130764,0.0835238671861589,0.0835238671861589
53.0,0.4068309720605612,,6.380912422587086,3.0822088085114956,0.3082208808511495,0.4068309720605612,0.09861008683219552,0.09861008683219552
54.0,0.3579784566536546,,5.7753354907540375,2.9514234215021133,0.29514234215021135,0.3579784566536546,0.06283610826358199,0.06283610826358199
55.0,0.39828557148575783,,6.3868431057652835,3.0541651993989944,0.3054165199398995,0.39828557148575783,0.09286904777400196,0.09286904777400196
56.0,0.41096298955380917,,6.356926231760193,3.1936932541429996,0.31936932541429996,0.41096298955380917,0.09159365389496088,0.09159365389496088
57.0,0.42284971475601196,,6.438717176404454,3.004598468542099,0.3004598468542099,0.42284971475601196,0.1223898590542376,0.1223898590542376
