epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics
0.0,2.1498196944594383,,0.9296102721719084,20.201301634311676,2.0201301634311677,0.0,0.0003649510714240023,0.0004029845922559616,0.014790232002269477,2.1498196944594383,0.1289215786382556,0.0,0.019454855646472424,0.1289215786382556,0.003649510714240023,0.0004029845922559616
1.0,2.020132903009653,,1.17837769876393,19.53818452358246,1.953818452358246,0.0,0.0034950871544424445,0.0028233681150595658,0.023789612285327166,2.020132903009653,0.0599959489190951,0.0,0.04559607955161482,0.0599959489190951,0.034950871544424444,0.0028233681150595658
2.0,1.8735273256897926,,1.1566047479227755,17.71750381588936,1.771750381588936,0.0,0.0051719892828259615,0.03755501832347363,0.06645635492168367,1.8735273256897926,0.059049905627034605,0.0,0.18562201829627156,0.059049905627034605,0.05171989282825962,0.03755501832347363
3.0,1.7810484059154987,,1.299311189090329,16.376318901777267,1.637631890177727,0.0,0.0037081687944009907,0.07859147270210087,0.10574148618616164,1.7810484059154987,0.06111686723306775,0.0,0.2735778158530593,0.06111686723306775,0.0370816879440099,0.07859147270210087
4.0,1.7112985774874687,,1.3364151329893397,15.723828464746475,1.5723828464746477,0.0,0.004138476913794875,0.0802543112076819,0.10936971800401807,1.7112985774874687,0.05452289339154959,0.0,0.2771893283352256,0.05452289339154959,0.04138476913794875,0.0802543112076819
5.0,1.6697817519307137,,1.6169651796344744,15.017312586307526,1.5017312586307527,0.0,0.0031617204600479457,0.09118959517218173,0.11020323680713773,1.6697817519307137,0.07369912718422711,0.0,0.29894969146698713,0.07369912718422711,0.031617204600479454,0.09118959517218173
6.0,1.6015324406325817,,1.6261147580804476,14.582112431526184,1.4582112431526184,0.0,0.0038333415781380614,0.08121616393327713,0.10551969520747662,1.6015324406325817,0.05827169574331492,0.0,0.28131306543946266,0.05827169574331492,0.03833341578138061,0.08121616393327713
7.0,1.592298150062561,,1.8259308401857712,14.258722305297852,1.4258722305297853,0.0,0.003119853328098543,0.08802809845656157,0.10622688173316419,1.592298150062561,0.07527792546898127,0.0,0.2915067821741104,0.07527792546898127,0.03119853328098543,0.08802809845656157
8.0,1.5357274152338505,,1.6861018344875442,13.90113651752472,1.390113651752472,0.0,0.004114957965794019,0.0794721501879394,0.10465208301320672,1.5357274152338505,0.062026599422097206,0.0,0.27697611786425114,0.062026599422097206,0.041149579657940194,0.0794721501879394
9.0,1.5294940397143364,,1.9159732759447876,13.633325755596161,1.3633325755596162,0.0,0.003783170995302499,0.08471022895537317,0.10530949267558753,1.5294940397143364,0.07766804948914796,0.0,0.28496755193918943,0.07766804948914796,0.03783170995302498,0.08471022895537317
10.0,1.4755399823188782,,1.770591554717603,13.280012607574463,1.3280012607574463,0.0,0.003667327301809564,0.0828716792166233,0.10571820707991719,1.4755399823188782,0.060999692999757826,0.0,0.2814700985327363,0.060999692999757826,0.03667327301809564,0.0828716792166233
11.0,1.454790160059929,,1.9567564905692805,12.981168180704117,1.2981168180704117,0.0,0.003413460560841486,0.08393247658386827,0.10568934446200728,1.454790160059929,0.06932741857599467,0.0,0.2831553667783737,0.06932741857599467,0.03413460560841486,0.08393247658386827
12.0,1.4156799092888832,,1.85004418035985,12.641022652387619,1.264102265238762,0.0,0.003726341939182021,0.08591588598210365,0.10558302793651819,1.4156799092888832,0.06193539977539331,0.0,0.2854546997696161,0.06193539977539331,0.03726341939182021,0.08591588598210365
13.0,1.3781088702380657,,1.9555668195467735,12.262283891439438,1.2262283891439438,0.0,0.0034322510473430157,0.0835668658837676,0.10478749638423324,1.3781088702380657,0.06488133827224374,0.0,0.28187280986458063,0.06488133827224374,0.03432251047343016,0.0835668658837676
