Date,Time,Soc,Speed,Mode,Lat,Lon,Alt,GpsSpeed,ExactSpeed,Odometer,Traffic,Temperature,Humidity,Weather,WindSpeed,WindDirection,Pressure,SpeedLimit,Id,Data
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x5D7,0x00,0x00,0x00,0x31,0x0F,0x70,0x00
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x423,0x03,0x22,0xFF,0xFF,0x00,0xE0,0x00,0xD9
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x5D7,0x00,0x00,0x00,0x31,0x0F,0x70,0x00
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x59B,0x20,0x0C,0x64,0x00,0x44,0x73,0x00,0x90
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x423,0x03,0x22,0xFF,0xFF,0x00,0xE0,0x00,0xD9
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x599,0x00,0x00,0x07,0xD9,0xFF,0x43,0x00,0x00
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x436,0x00,0x01,0x04,0x81,0x00,0x00
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x5D7,0x00,0x00,0x00,0x31,0x0F,0x70,0x00
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x423,0x03,0x22,0xFF,0xFF,0x00,0xE0,0x00,0xDA
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC6,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC7,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC7,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC7,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC7,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x599,0x00,0x00,0x07,0xD9,0xFF,0x43,0x00,0x00
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC8,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC8,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xC9,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCA,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x5D7,0x00,0x00,0x00,0x31,0x0F,0x70,0x00
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x423,0x03,0x22,0xFF,0xFF,0x00,0xE0,0x00,0xDA
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x30,0x00,0x72
04/26/2021,09:18:15,96.12,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x5D7,0x00,0x00,0x00,0x31,0x0F,0x70,0x00
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x28,0x00,0x72
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x436,0x00,0x01,0x04,0x81,0x00,0x00
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x28,0x00,0x72
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x28,0x00,0x72
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x423,0x03,0x22,0xFF,0xFF,0x00,0xE0,0x00,0xDA
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x28,0x00,0x72
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x28,0x00,0x72
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x155,0x07,0x97,0xCB,0x54,0x96,0x28,0x00,0x72
04/26/2021,09:18:15,96.1,0,N,33.986191,-6.7249618,140,0.2778,0,2009.51,LOW,20.2,60,Clouds,6.17,240,1008,40,0x19F,0xFF,0xFF,0x7D,0x0F,0x38,0xFF,0x40,0xFE
