epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,loss,l_window,w_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.27571564912796,0.21300874557346106,6.397580364813062,19.46026959786048,1.9460269597860484,2.27571564912796,0.3296886533498764,0.3296886533498764,0.026899190619587898,0.027057122439146042,0.03207533061504364,0.02540847472846508,0.04437262937426567,0.09470732510089874,0.1702282726764679,1.2833216190338135
1.0,2.098536940721365,0.20258228131569922,6.296567826504421,19.30301548884465,1.930301548884465,2.098536940721365,0.168235395103693,0.168235395103693,0.02465284988284111,0.025853198021650314,0.02933412231504917,0.02543548494577408,0.04499514400959015,0.1014414057135582,0.15482303500175476,1.214123010635376
2.0,2.0254872624690714,0.23098039533942938,6.6366543947311945,18.739689423487736,1.8739689423487742,2.0254872624690714,0.15151827323895234,0.15151827323895234,0.025781778618693352,0.025738243013620377,0.030444998294115067,0.024418966844677925,0.04664260894060135,0.10790128260850906,0.21703365445137024,1.3698816299438477
3.0,1.8743290901184082,0.10616455296985805,5.945914178180382,17.456533395327053,1.7456533395327054,1.8743290901184082,0.12867572158575058,0.12867572158575058,0.02013915218412876,0.02083250880241394,0.023897042497992516,0.02002696506679058,0.03406943380832672,0.07260635495185852,0.10919275134801865,0.5485522150993347
4.0,1.7348664127863371,0.11372218956239522,6.807675893677204,16.216802266927864,1.6216802266927866,1.7348664127863371,0.11318612528535035,0.11318612528535035,0.018287744373083115,0.01822604611515999,0.021290024742484093,0.01736770011484623,0.031098881736397743,0.06437741965055466,0.12326762825250626,0.6158620715141296
5.0,1.640652624460367,0.10007691918872297,6.008684672951288,15.308629549466646,1.530862954946665,1.640652624460367,0.10978965403941962,0.10978965403941962,0.01840750128030777,0.018384495750069618,0.021678542718291283,0.017819197848439217,0.030862513929605484,0.06426756829023361,0.11407037824392319,0.5151251554489136
6.0,1.5555057617334218,0.13246233179233968,6.349776107869102,14.676960211533766,1.4676960211533763,1.5555057617334218,0.08780970510381919,0.08780970510381919,0.02177729271352291,0.022461358457803726,0.025137629359960556,0.021782133728265762,0.03775915130972862,0.08294223994016647,0.12514427304267883,0.7226945757865906
7.0,1.524467958853795,0.3291168622672558,7.112119806954447,14.025097626906176,1.4025097626906176,1.524467958853795,0.12195821622243294,0.12195821622243294,0.0323973186314106,0.032897379249334335,0.03861076012253761,0.031595487147569656,0.06085028499364853,0.1452074944972992,0.2983338236808777,1.9930423498153687
8.0,1.5529170907460725,0.12097901268862188,7.703026845719053,13.557284391843355,1.3557284391843358,1.5529170907460725,0.19718864617439416,0.19718864617439416,0.02011125721037388,0.021141909062862396,0.024316998198628426,0.020778076723217964,0.03586681932210922,0.0749148428440094,0.11485977470874786,0.6558424234390259
9.0,1.4232644163645232,0.31227431632578373,6.593380046469932,13.231229048508863,1.3231229048508863,1.4232644163645232,0.10014150005120498,0.10014150005120498,0.030851131305098534,0.031246626749634743,0.03679237142205238,0.029738355427980423,0.058049626648426056,0.13913793861865997,0.2852488160133362,1.8871296644210815
