epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_full_trip
0.0,2.6665353087278514,0.49756714701652527,5.505715953573856,20.26120222531832,2.026120222531832,0.0,0.00016844824347992052,0.0003712330698572959,0.014226060432310287,2.6665353087278514,0.6398753363352555,0.0,0.01878731411236983,0.6398753363352555,0.001684482434799205,0.0003712330698572959,0.49756714701652527
1.0,2.262232005596161,0.3525790870189667,6.636970215211159,20.09023805765005,2.009023805765005,0.0,0.0024003472286634724,0.000541554733689946,0.017243843382367723,2.262232005596161,0.2502662417122897,0.0,0.022470909743927993,0.2502662417122897,0.02400347228663472,0.000541554733689946,0.3525790870189667
2.0,2.226440590161544,0.2998780906200409,7.840917777260352,19.53326940536499,1.953326940536499,0.0,0.0031035825610160835,0.0022372167127636764,0.023575260303914547,2.226440590161544,0.2677728534461214,0.0,0.04319036150207886,0.2677728534461214,0.031035825610160828,0.0022372167127636764,0.2998780906200409
3.0,2.010385962632986,0.34990522265434265,7.097811627516578,18.217978147359993,1.8217978147359992,0.0,0.003758073963511449,0.016614459884854462,0.04734543338418007,2.010385962632986,0.1682155948275557,0.0,0.12080603035596701,0.1682155948275557,0.037580739635114484,0.016614459884854462,0.34990522265434265
4.0,1.9724985361099243,0.3148314952850342,7.656653688202875,16.60662031173706,1.6606620311737061,0.0,0.004583320265206007,0.06768143836122292,0.08741589778890976,1.9724985361099243,0.23957172543920863,0.0,0.25190775325665105,0.23957172543920863,0.04583320265206007,0.06768143836122292,0.3148314952850342
5.0,1.8151293901296763,0.33866071701049805,7.151009706511975,15.813845817859356,1.5813845817859358,0.0,0.00335627135892327,0.09657764692719166,0.11327760093487226,1.8151293901296763,0.13381088238496047,0.0,0.30231794256430405,0.13381088238496047,0.0335627135892327,0.09657764692719166,0.33866071701049805
6.0,1.7794247155006115,0.30342140793800354,7.387540846365222,15.3966494340163,1.5396649434016303,0.0,0.0032070637322389162,0.08125949149521497,0.10994403006938788,1.7794247155006115,0.1552932049649266,0.0,0.2774306959830798,0.1552932049649266,0.03207063732238916,0.08125949149521497,0.30342140793800354
7.0,1.730525601368684,0.33028683066368103,7.478951415228087,14.928912566258358,1.4928912566258359,0.0,0.0027927936842808356,0.08900309024521938,0.11552629104027382,1.730525601368684,0.14583842176944017,0.0,0.2913725674152374,0.14583842176944017,0.027927936842808358,0.08900309024521938,0.33028683066368103
8.0,1.6934730685674226,0.35363516211509705,7.520353145078572,14.569423748896671,1.456942374889667,0.0,0.004557520792318078,0.08650161755772737,0.11609631948746167,1.6934730685674226,0.1454715697148528,0.0,0.2869199583163628,0.1454715697148528,0.04557520792318078,0.08650161755772737,0.35363516211509705
9.0,1.7088073537899897,0.44084620475769043,7.964186473090081,14.19976652585543,1.419976652585543,0.0,0.003872271920912542,0.08823999791191174,0.11463892345245068,1.7088073537899897,0.19671840550234684,0.0,0.2910010768817021,0.19671840550234684,0.03872271920912541,0.08823999791191174,0.44084620475769043
