epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics
0.0,2.251423541456461,,0.9682835255888577,21.200680017471313,2.120068001747131,0.0,0.00037240583767470523,0.0003833381397271296,0.01427372480975464,2.251423541456461,0.1305997734889388,0.0,0.018943127884995192,0.1305997734889388,0.0037240583767470525,0.0003833381397271296
1.0,2.1258117966353893,,1.239775325956681,20.573373556137085,2.0573373556137087,0.0,0.00378582575940527,0.002795124810290872,0.023049089591950178,2.1258117966353893,0.06189345940947533,0.0,0.04515242076013237,0.06189345940947533,0.0378582575940527,0.002795124810290872
2.0,1.9775834828615189,,1.223851738591216,18.76495784521103,1.876495784521103,0.0,0.004917257378110662,0.03872871171915904,0.06574087939225137,1.9775834828615189,0.05744167964439839,0.0,0.18738953676074743,0.05744167964439839,0.04917257378110662,0.03872871171915904
3.0,1.8777010180056095,,1.3399765056069461,17.34942650794983,1.734942650794983,0.0,0.003441260091494769,0.0809121992206201,0.1074001812376082,1.8777010180056095,0.058404877432622015,0.0,0.27817931678146124,0.058404877432622015,0.03441260091494769,0.0809121992206201
4.0,1.79942050203681,,1.5010586305700035,16.476707756519318,1.647670775651932,0.0,0.0032115843612700702,0.08794677420519292,0.112413814291358,1.79942050203681,0.060591326327994466,0.0,0.29220040049403906,0.060591326327994466,0.0321158436127007,0.08794677420519292
5.0,1.7343953475356102,,1.7411104117891334,15.726440042257309,1.572644004225731,0.0,0.002846722211688757,0.09604304214008152,0.1103407945483923,1.7343953475356102,0.06286153267137706,0.0,0.3060987628996372,0.06286153267137706,0.02846722211688757,0.09604304214008152
6.0,1.682502370327711,,1.9159983224182113,15.247263103723526,1.5247263103723525,0.0,0.003014294011518359,0.09395701787434518,0.1077355295419693,1.682502370327711,0.06080473191104829,0.0,0.3021997846662998,0.06080473191104829,0.030142940115183592,0.09395701787434518
7.0,1.638508528470993,,1.9826115319354751,14.833680748939514,1.4833680748939515,0.0,0.004644886445021257,0.09366224030964077,0.10828776517882943,1.638508528470993,0.05683330993633717,0.0,0.3011693209409714,0.05683330993633717,0.04644886445021257,0.09366224030964077
8.0,1.6132516711950302,,2.1154094277305964,14.46568152308464,1.4465681523084641,0.0,0.002788822469301522,0.09264478413388133,0.10765060223639011,1.6132516711950302,0.07124989980366081,0.0,0.29744535591453314,0.07124989980366081,0.027888224693015218,0.09264478413388133
9.0,1.5756385512650013,,2.0584293151344997,14.136478900909424,1.4136478900909424,0.0,0.0037243314072838984,0.0892918340396136,0.10799364931881428,1.5756385512650013,0.06897450564429164,0.0,0.29199584294110537,0.06897450564429164,0.037243314072838984,0.0892918340396136
10.0,1.551714412868023,,2.1791759375806317,13.750644773244858,1.3750644773244858,0.0,0.0037057944282423705,0.09588258503936231,0.11036390834487975,1.551714412868023,0.07706150750163943,0.0,0.30127073265612125,0.07706150750163943,0.037057944282423705,0.09588258503936231
