epoch,train_loss,val_window_mae_kwh,grad_norm,l_window,w_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,0.332031874702527,0.17266656877472997,6.430401036207534,0.332031874702527,0.332031874702527,0.02591012232005596,0.02614475227892399,0.029828641563653946,0.02462676540017128,0.04177039489150047,0.0846184715628624,0.16139520704746246,0.9870381951332092
1.0,0.16787178327257818,0.26058424287475646,6.477416567548226,0.16787178327257818,0.16787178327257818,0.02837185189127922,0.02970515750348568,0.03249964118003845,0.028475847095251083,0.05232569947838783,0.11632080376148224,0.21183089911937714,1.58514404296875
2.0,0.1608696195941705,0.2549337043892592,6.806616226459189,0.1608696195941705,0.1608696195941705,0.026694774627685547,0.02729238197207451,0.030881429091095924,0.02539130672812462,0.047589365392923355,0.1098654717206955,0.21659402549266815,1.5551608800888062
3.0,0.1284568034685575,0.15255269198678434,5.647396484812059,0.1284568034685575,0.1284568034685575,0.02298176847398281,0.023311281576752663,0.025615781545639038,0.02272464521229267,0.03904513642191887,0.08424292504787445,0.1344507932662964,0.8680492043495178
4.0,0.10104615241289139,0.16223036567680538,5.823215177235947,0.10104615241289139,0.10104615241289139,0.02184343710541725,0.02246342971920967,0.024895079433918,0.021262453868985176,0.037230875343084335,0.08044194430112839,0.14517074823379517,0.944534957408905
5.0,0.11403042163986427,0.10654552862979472,5.589300507801616,0.11403042163986427,0.11403042163986427,0.020277846604585648,0.02078518271446228,0.02249576896429062,0.01982221193611622,0.03314480558037758,0.06755223870277405,0.11310234665870667,0.5551838278770447
6.0,0.06717311590909958,0.12081722007133067,5.392895635387409,0.06717311590909958,0.06717311590909958,0.021329209208488464,0.02151697315275669,0.02358308620750904,0.02110564149916172,0.03533842787146568,0.07417045533657074,0.11831960082054138,0.6511743664741516
7.0,0.07891756983903739,0.2620833015535027,5.532615995996752,0.07891756983903739,0.07891756983903739,0.026190323755145073,0.026989316567778587,0.030325820669531822,0.025030430406332016,0.04723409190773964,0.11007494479417801,0.21896013617515564,1.6118613481521606
8.0,0.12967811696804488,0.1450170453172177,5.3582787199476,0.12967811696804488,0.12967811696804488,0.022208774462342262,0.02237752079963684,0.024483172222971916,0.0219112541526556,0.03650335967540741,0.07843639701604843,0.1363418698310852,0.817874014377594
9.0,0.08519259439064907,0.25906187132932246,5.548435102309099,0.08519259439064907,0.08519259439064907,0.025949161499738693,0.026724180206656456,0.030052021145820618,0.024813201278448105,0.0467107854783535,0.10858430713415146,0.21592406928539276,1.593737244606018
10.0,0.14000562779032266,0.13556652539409697,5.398291745401077,0.14000562779032266,0.14000562779032266,0.02113301120698452,0.021400993689894676,0.023391490802168846,0.020585346966981888,0.034780848771333694,0.07309199124574661,0.12955433130264282,0.7605941891670227
11.0,0.06219593492838053,0.11978526320308447,5.123284362736655,0.06219593492838053,0.06219593492838053,0.020962519571185112,0.021410182118415833,0.023506715893745422,0.0206612516194582,0.03427722305059433,0.07044762372970581,0.12817376852035522,0.6388428211212158
12.0,0.08076131171905078,0.1528433954808861,5.076523490703199,0.08076131171905078,0.08076131171905078,0.021279875189065933,0.021890180185437202,0.024020934477448463,0.020675184205174446,0.0353524386882782,0.07553881406784058,0.14069628715515137,0.8832934498786926
13.0,0.07872939510987355,0.196404826361686,5.136808572121653,0.07872939510987355,0.07872939510987355,0.025847136974334717,0.026027318090200424,0.028746718540787697,0.026441192254424095,0.0449431836605072,0.10027546435594559,0.1607910692691803,1.158166527748108
14.0,0.138446100629293,0.19501355197280645,5.836980413069112,0.138446100629293,0.138446100629293,0.02207323908805847,0.022951478138566017,0.025409772992134094,0.020985735580325127,0.03805314004421234,0.08323800563812256,0.16453059017658234,1.1828664541244507
