epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,loss,w_window,l_window,l_state
0.0,2.250268466770649,,6.136654014088716,1.9631635665893556,2.250268466770649,0.28710485249757767,0.28710485249757767,19.631635665893555
1.0,2.044464271515608,,5.9327074503366575,1.9345483571290971,2.044464271515608,0.10991587396711111,0.10991587396711111,19.34548357129097
2.0,1.922492876648903,,5.944889801500128,1.8244080156087876,1.922492876648903,0.09808483789674938,0.09808483789674938,18.244080156087875
3.0,1.785088136792183,,6.319656987805175,1.641586846113205,1.785088136792183,0.1435012873262167,0.1435012873262167,16.41586846113205
4.0,1.64730335585773,,6.800178159047264,1.5477757781744004,1.64730335585773,0.09952755668200552,0.09952755668200552,15.477757781744003
5.0,1.5661642141640186,,5.752224025505978,1.4619661748409272,1.5661642141640186,0.10419801785610616,0.10419801785610616,14.619661748409271
6.0,1.5458276607096195,,7.719748815426744,1.3814158141613009,1.5458276607096195,0.16441180603578687,0.16441180603578687,13.814158141613007
7.0,1.620795976370573,,8.266651855861353,1.3182446271181107,1.620795976370573,0.30255130771547556,0.30255130771547556,13.182446271181107
8.0,1.3843160942196846,,6.174839809268758,1.2782128781080249,1.3843160942196846,0.10610317997634411,0.10610317997634411,12.782128781080246
9.0,1.37315708771348,,6.88866888190402,1.2487844854593277,1.37315708771348,0.1243725661188364,0.1243725661188364,12.487844854593277
10.0,1.3220536261796951,,7.123281011762921,1.2009794294834137,1.3220536261796951,0.12107418407686055,0.12107418407686055,12.009794294834137
11.0,1.3388813696801662,,7.304278131849943,1.1561439871788026,1.3388813696801662,0.18273739446885884,0.18273739446885884,11.561439871788025
12.0,1.2374149393290281,,6.863740223194524,1.1369162231683732,1.2374149393290281,0.10049870703369379,0.10049870703369379,11.369162231683731
13.0,1.2814142294228077,,6.840206008752396,1.0789884388446809,1.2814142294228077,0.2024257592856884,0.2024257592856884,10.789884388446808
14.0,1.1305865999311209,,6.305387046539878,1.0434434205293657,1.1305865999311209,0.08714315062388778,0.08714315062388778,10.434434205293655
15.0,1.1014209892600775,,6.61002858866661,1.0083096623420715,1.1014209892600775,0.09311131434515119,0.09311131434515119,10.083096623420715
16.0,1.038126278668642,,6.467211213832595,0.9544194549322129,1.038126278668642,0.08370680594816804,0.08370680594816804,9.544194549322128
17.0,0.9996915888041258,,6.6127454451868495,0.9152436122298242,0.9996915888041258,0.08444796036928892,0.08444796036928892,9.15243612229824
18.0,0.9955047499388456,,6.803613497731379,0.878145657479763,0.9955047499388456,0.11735907942056656,0.11735907942056656,8.78145657479763
19.0,0.9866859372705221,,6.846447401331021,0.8134751453995704,0.9866859372705221,0.17321075964719057,0.17321075964719057,8.134751453995705
20.0,0.8481769934296608,,5.942088868330881,0.7791873484849929,0.8481769934296608,0.06898964010179043,0.06898964010179043,7.79187348484993
