epoch,train_loss,val_window_mae_kwh,grad_norm,l_window,w_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,0.3049367333833988,0.2428318525198847,6.323197735863368,0.3049367333833988,0.3049367333833988,0.0310515109449625,0.03130084276199341,0.03669365122914314,0.026860833168029785,0.05158470943570137,0.11344558000564575,0.2013169825077057,1.450400710105896
1.0,0.1544954599096225,0.2796820004004985,6.442091391006784,0.1544954599096225,0.1544954599096225,0.028714066371321678,0.02989044226706028,0.033684439957141876,0.029449040070176125,0.051756180822849274,0.12131088972091675,0.22423186898231506,1.718419075012207
2.0,0.17521329711262995,0.21712117362767458,6.809447087685853,0.17521329711262995,0.17521329711262995,0.02707558497786522,0.02759782411158085,0.03219291940331459,0.02378094755113125,0.04593265801668167,0.10417617857456207,0.18621474504470825,1.2899985313415527
3.0,0.16700153654584518,0.08217070391401649,5.920140923002082,0.16700153654584518,0.16700153654584518,0.020756270736455917,0.021012749522924423,0.024295354261994362,0.01902814395725727,0.03328438103199005,0.07109986990690231,0.11589395999908447,0.35199490189552307
4.0,0.08892887314924827,0.1518558389507234,5.602302418352055,0.08892887314924827,0.08892887314924827,0.022519560530781746,0.022842885926365852,0.025494284927845,0.022980403155088425,0.03840765729546547,0.08812114596366882,0.1342019885778427,0.8602787852287292
5.0,0.14108988241507456,0.23959284787997603,6.286253576196861,0.14108988241507456,0.14108988241507456,0.027241861447691917,0.02827504090964794,0.03268071264028549,0.023909438401460648,0.047126565128564835,0.10784291476011276,0.20072633028030396,1.4489399194717407
6.0,0.1398551160326371,0.0983542762696743,5.655845758317731,0.1398551160326371,0.1398551160326371,0.020356284454464912,0.020664947107434273,0.023740122094750404,0.018818816170096397,0.03341544046998024,0.07213009148836136,0.11762304604053497,0.48008546233177185
7.0,0.08259173912497667,0.15758618409745395,5.478445858094594,0.08259173912497667,0.08259173912497667,0.021588433533906937,0.02187533676624298,0.02449839562177658,0.022192349657416344,0.036697786301374435,0.08411427587270737,0.13148729503154755,0.9182355999946594
8.0,0.09390445970571958,0.19558778149075806,5.727503263031677,0.09390445970571958,0.09390445970571958,0.02331402711570263,0.02439764142036438,0.028122806921601295,0.020979946479201317,0.040069859474897385,0.08970387279987335,0.15698452293872833,1.1811295747756958
9.0,0.11514155337443718,0.06542280944995582,5.542842699505619,0.11514155337443718,0.11514155337443718,0.018832439556717873,0.019535554572939873,0.021831095218658447,0.018065011128783226,0.03162457048892975,0.06592519581317902,0.1072397455573082,0.2403288632631302
10.0,0.07523711054370953,0.1469353132415563,5.062271197677479,0.07523711054370953,0.07523711054370953,0.02315639890730381,0.023254230618476868,0.025540722534060478,0.02323831059038639,0.038522496819496155,0.08837919682264328,0.13303257524967194,0.8203585743904114
11.0,0.12818051158235624,0.2059365373570472,5.868379019264774,0.12818051158235624,0.12818051158235624,0.024472160264849663,0.02544645592570305,0.029427846893668175,0.021570919081568718,0.04224679246544838,0.09549050778150558,0.1747949719429016,1.2340426445007324
12.0,0.1307801899428551,0.0808958497364074,5.385804637681275,0.1307801899428551,0.1307801899428551,0.019094903022050858,0.019751718267798424,0.022260766476392746,0.017989493906497955,0.03195114806294441,0.06741929799318314,0.11179427802562714,0.3569051921367645
13.0,0.07382097367483836,0.1480162013322115,5.225894223066624,0.07382097367483836,0.07382097367483836,0.021604551002383232,0.021884454414248466,0.024216890335083008,0.021925192326307297,0.03612653166055679,0.08085060119628906,0.12831905484199524,0.8492023348808289
14.0,0.08349757870802513,0.1847225078381598,5.3853837431967175,0.08349757870802513,0.08349757870802513,0.022664858028292656,0.023679345846176147,0.0275434423238039,0.020351741462945938,0.039166346192359924,0.08955124020576477,0.15926849842071533,1.0955545902252197
15.0,0.14200456239856207,0.07667321199551225,5.241254803391508,0.14200456239856207,0.14200456239856207,0.01878911815583706,0.019638918340206146,0.02176934853196144,0.017764819785952568,0.03161707893013954,0.0659913495182991,0.1095283254981041,0.328286737203598
16.0,0.07313621072815014,0.1255922692362219,4.835744918027895,0.07313621072815014,0.07313621072815014,0.022621354088187218,0.023051252588629723,0.024751488119363785,0.022512158378958702,0.03821956738829613,0.08390309661626816,0.1193806603550911,0.6702985763549805
